EventId,EventTemplate,Occurrences
60599f7d,19:18:27.423 : Scanning mode Contacts Only,1
6ed9095b,19:18:37.049 : BTLE scanner Powered Off,1
29ac9a24,19:18:42.558 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
18a89b9b,19:18:57.569 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
a53eaea2,19:19:01.069 : Starting AirDrop server for user 501 on wake,1
83238ffc,19:19:01.070 : BTLE scanner Powered ,2
ca36419c,19:19:01.070 : Scanning mode Contacts Only,1
fdf426cf,19:19:08.566 : BTLE scanner Powered Off,1
22e1a3ae,FA||Url||taskID[2019353672] dealloc,1
12b1f0c1,19:19:13.784 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
810d7273,19:19:28.797 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
d7c8ca75,19:31:29.400 : BTLE scanner Powered ,2
69b47935,19:31:55.061 : Starting AirDrop server for user 501 on wake,1
eac913e3,19:31:55.062 : Scanning mode Contacts Only,1
e4ecc6b2,19:32:00.834 : BTLE scanner Powered Off,1
7dd61265,19:32:09.849 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
50d1fef6,19:32:24.861 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
6b0c8711,19:45:06.406 : BTLE scanner Powered ,2
0d5474ad,19:45:44.229 : Starting AirDrop server for user 501 on wake,1
02c69ccb,19:45:44.229 : Scanning mode Contacts Only,1
ea91612e,FA||Url||taskID[2019353673] dealloc,1
9518329d,19:45:51.654 : BTLE scanner Powered Off,1
dd5bce4d,19:45:59.094 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
115a9a6f,19:46:14.107 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
15fafd4b,19:58:44.402 : BTLE scanner Powered Off,1
ba4e5e5e,19:58:44.403 : BTLE scanner Powered On,1
113cbbf7,19:58:48.129 : Starting AirDrop server for user 501 on wake,1
18a1a05d,19:58:48.129 : Scanning mode Contacts Only,1
14b2b43f,FA||Url||taskID[2019353674] dealloc,1
8ffcf744,19:58:57.741 : BTLE scanner Powered Off,2
6e826c5a,19:59:03.519 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
58eb16fb,-[SOAPParser:0x7fb23b9937f0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
52e3a188,19:59:18.530 ERROR: 177: timed out after 15.000s (0 0); mMajorChangePending=0,1
689c5327,20:03:05.177 : Starting AirDrop server for user 501 on wake,1
9a795c7a,20:03:05.179 : BTLE scanner Powered ,2
2b48dcff,20:03:05.179 : Scanning mode Contacts Only,1
646edc3a,-[SOAPParser:0x7feb61cb4d10 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
4ae40c74,FA||Url||taskID[2019353675] dealloc,1
8281006c,FA||Url||taskID[2019353676] dealloc,1
ff6b2e99,FA||Url||taskID[2019353677] dealloc,1
2cba6273,FA||Url||taskID[2019353678] dealloc,1
604714d5,FA||Url||taskID[2019353679] dealloc,1
8f535a12,FA||Url||taskID[2019353680] dealloc,1
9e2bf371,FA||Url||taskID[2019353681] dealloc,1
abfdd463,FA||Url||taskID[2019353682] dealloc,1
c70e4b8c,FA||Url||taskID[2019353683] dealloc,1
ad85f0ed,2017-07-06  GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2]       ,10
c703d989,2017-07-06  GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2]      ,12
cea1c934,2017-07-06  GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2]        ,3
511af082,FA||Url||taskID[2019353684] dealloc,1
6c43cb3d,FA||Url||taskID[2019353685] dealloc,1
2fa40ded,[20:58:49.621] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
babb0e45,[20:58:49.637] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
2d0be6a8,FA||Url||taskID[2019353686] dealloc,1
837e9a84,[20:59:38.769] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
83c09938,[20:59:49.806] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
197f13e3,FA||Url||taskID[2019353687] dealloc,1
f05d29ce,FA||Url||taskID[2019353688] dealloc,1
7a4e4ffd,FA||Url||taskID[2019353689] dealloc,1
dd15fbdd,FA||Url||taskID[2019353690] dealloc,1
b590cfab,[<*>] [Account xpc_ben@163.com@https://<*>/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation:  Sequence: 0>],4
16f190d0,FA||Url||taskID[2019353691] dealloc,1
79fa64ef,[21:25:34.808] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
bdccdab2,[21:25:34.813] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
3037b4d9,[21:26:21.533] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
124d3d22,[21:26:26.118] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
18042b36,FA||Url||taskID[2019353692] dealloc,1
070832e3,FA||Url||taskID[2019353693] dealloc,1
c4f514b8,FA||Url||taskID[2019353694] dealloc,1
4d03ef99,FA||Url||taskID[2019353695] dealloc,1
72dd9467,FA||Url||taskID[2019353696] dealloc,1
d0054491,FA||Url||taskID[2019353697] dealloc,1
35e73d76,FA||Url||taskID[2019353698] dealloc,1
fcbc63fc,FA||Url||taskID[2019353699] dealloc,1
de369c94,FA||Url||taskID[2019353700] dealloc,1
92777419,FA||Url||taskID[2019353701] dealloc,1
156293df,[22:18:14.591] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
0d1b3a85,[22:18:14.600] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
a44e8f07,[22:18:57.955] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
b3fbf2cc,[22:19:07.003] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
0ef45e30,FA||Url||taskID[2019353702] dealloc,1
691934e4,FA||Url||taskID[2019353703] dealloc,1
f8e441d2,FA||Url||taskID[2019353704] dealloc,1
5d7be875,FA||Url||taskID[2019353705] dealloc,1
17bf8710,FA||Url||taskID[2019353706] dealloc,1
ae703334,FA||Url||taskID[2019353707] dealloc,1
23ca37d0,FA||Url||taskID[2019353708] dealloc,1
b62abb15,FA||Url||taskID[2019353709] dealloc,1
4a35f84c,FA||Url||taskID[2019353710] dealloc,1
4aeae7c8,FA||Url||taskID[2019353711] dealloc,1
534a28df,FA||Url||taskID[2019353712] dealloc,1
05445bbf,[23:10:54.415] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
81b420fb,[23:10:54.425] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
f1d62ef6,[23:11:39.550] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
9333943c,[23:11:50.359] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
9086c376,FA||Url||taskID[2019353713] dealloc,1
bf952f2a,FA||Url||taskID[2019353714] dealloc,1
ce81f418,FA||Url||taskID[2019353715] dealloc,1
a1b9350c,FA||Url||taskID[2019353716] dealloc,1
ebc1d56a,FA||Url||taskID[2019353717] dealloc,1
6d38e7a5,[23:37:39.559] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
b060e167,[23:37:39.576] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
eba2f01e,[23:38:31.299] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,2
0679188c,FA||Url||taskID[2019353718] dealloc,1
0040aaf3,FA||Url||taskID[2019353719] dealloc,1
cd842b32,FA||Url||taskID[2019353720] dealloc,1
e404546c,FA||Url||taskID[2019353721] dealloc,1
aecd4130,FA||Url||taskID[2019353722] dealloc,1
700b97c7,FA||Url||taskID[2019353723] dealloc,1
0945e4f6,FA||Url||taskID[2019353724] dealloc,1
b4bda856,FA||Url||taskID[2019353725] dealloc,1
8440f57d,Session 102081 created,1
cfd06726,Session 102040 destroyed,1
161f0bae,FA||Url||taskID[2019353726] dealloc,1
e88e7637,FA||Url||taskID[2019353727] dealloc,1
b43aa35a,-[PVTextSearchIndexManager indexForContainer:forSearchBasis:]: elapsed time = ,2
66bd51e5,FA||Url||taskID[2019353728] dealloc,1
b3afba85,[00:30:39.369] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
a429d826,[00:30:39.375] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
428b888c,[00:31:26.993] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
a8c05c1b,[00:31:38.082] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
0008a0d0,FA||Url||taskID[2019353729] dealloc,1
8930930d,FA||Url||taskID[2019353730] dealloc,1
ec22f4bb,00:43:08.408 : BTLE scanner Powered Off,1
e81e57b6,00:43:08.409 : BTLE scanner Powered Off,1
ee977325,2017-07-07   [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,7
ba379027,00:43:08.554 : Purged contact hashes,1
99fc58fd,00:43:08.554 : Discoverable mode changed to Off,1
caa75849,00:43:08.554 : BTLE scanning stopped,1
7aa0ee59,2017/07/07  | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = ,48
82f1eefe,00:43:09.557 : Discoverable mode changed to Contacts Only,1
c9b53579,00:43:09.557 : BTLE scanning started,1
444236ae,00:43:09.558 : Scanning mode Contacts Only,1
8e7b8dc2,00:43:09.559 : BTLE scanner Powered Off,1
5661ad4e,00:43:13.110 : Purged contact hashes,1
211e3ad5,00:43:13.111 : Discoverable mode changed to Off,1
95594af8,00:43:13.111 : BTLE scanning stopped,1
d1afb4cb,[0707/005254:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,2
e03e5fec,[00:52:54.174] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,1
056efe12,ARPT: 761631.136009: wlc_dump_aggfifo:,1
c67e20fa,[00:52:59.287] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,1
60398acf,[00:52:59.986] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,1
de0a676d,[00:53:00.194] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,1
c4fd1f42,FA||Url||taskID[2019353731] dealloc,1
9feb6985,(DiskStore.Normal:2382) 20cb04f 1.000086,1
ae806f4e,<*>(37617) deny network-outbound /private/var/run/mDNSResponder,4
87340392,-[SOAPParser:0x7f95de1abb50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
6763efaa,<*>(37625) deny network-outbound /private/var/run/mDNSResponder,2
92bb672d,-[SOAPParser:0x7fe628cd7330 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
147c589e,<*>(37632) deny network-outbound /private/var/run/mDNSResponder,7
9c1dfb70,-[SOAPParser:0x7fd58a7a3970 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
5ea542a2,FA||Url||taskID[2019353732] dealloc,1
0d45762f,<*>(37639) deny network-outbound /private/var/run/mDNSResponder,7
bd0844c6,-[SOAPParser:0x7faff24bb800 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
c45af71c,2017-07-07   [lvl=2] -[KSAgentApp setupLoggerOutput] Agent settings:  bundleID=<*>   +0000 checkInterval=18000.000000 uiDisplayInterval=604800.000000 sleepInterval=1800.000000 jitterInterval=900 maxRunInterval=0.000000 isConsoleUser=1 ticketStorePath=/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore runMode=3 daemonUpdateEngineBrokerServiceName=<*> daemonAdministrationServiceName=<*> logEverything=0 logBufferSize=2048 alwaysPromptForUpdates=0 productIDToUpdate=(null) lastUIDisplayed=(null) alwaysShowStatusItem=0 updateCheckTag=(null) printResults=NO userInitiated=NO>,7
dfa62d40,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]     ,3
b338efb9,2017-07-07   [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] No functional system update engine detected. Only user tickets will be processed.,3
6a86d887,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]       ,9
4f45910b,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]         ,6
9a637e4c,"2017-07-07   [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] This process may be killed if self-update is necessary. In such cases, sub-processes may still be running to complete the self-update.",3
95f01965,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]          ,2
0a840fb4,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]      ,12
ae2bb3b2,"2017-07-07   [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",3
4895372d,2017-07-07   [lvl=2] KSHelperReceiveAllData() KSHelperTool read  bytes from stdin.,6
b5115918,2017-07-07   [lvl=2] main() Fetcher received a request: <NSMutableURLRequest:  { URL:  },6
94e7a2be,2017-07-07   [lvl=2] main() Fetcher received a download path: ,6
6fcab54d,2017-07-07   [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest:  { URL:  }) to ,6
b9e0353c,2017-07-07   [lvl=2] main() Setting up download file handles...,6
b8d055fc,2017-07-07   [lvl=2] -[FetchDelegate fetcher:finishedWithData:] Fetcher downloaded successfully data of length: 0,6
b45b60dd,2017-07-07   [lvl=2] main()   ,12
de3adba0,2017-07-07   [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ,6
09c8b841,2017-07-07  GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2]        ,3
5dfc3206,2017-07-07   [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:]       using engine ,6
fde40592,"2017-07-07   [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Applications/Google Chrome.app' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""<*>"")'",3
2a9d8bbc,"2017-07-07   [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Done checking for updates for '""All Products""' using engine ",3
7d31b07e,2017-07-07   [lvl=2] -[KSAgentUploader fetcher:finishedWithData:] Successfully uploaded stats to <NSMutableURLRequest:  { URL: https://<*>/service/update2 },3
1ef926bd,2017-07-07   [lvl=2] -[KSAgentApp checkForUpdates] Finished update check.,3
c2a73a61,<*>(37647) deny network-outbound /private/var/run/mDNSResponder,6
fc72abec,-[SOAPParser:0x7fcb5914f930 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
6d169bf3,<*>(37653) deny network-outbound /private/var/run/mDNSResponder,6
dd6bab57,-[SOAPParser:0x7fd3eb84c920 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
8309fd73,FA||Url||taskID[2019353733] dealloc,1
2270606b,<*>(37662) deny network-outbound /private/var/run/mDNSResponder,5
cf7c4cd7,-[SOAPParser:0x7f869a46b520 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
37c50043,<*>(37670) deny network-outbound /private/var/run/mDNSResponder,7
49f2ff09,-[SOAPParser:0x7ff7b35cc9f0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
04f5d292,FA||Url||taskID[2019353734] dealloc,1
435a7fa3,<*>(37682) deny network-outbound /private/var/run/mDNSResponder,7
8d9a8bce,-[SOAPParser:0x7fcf1a427f80 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
c5046a8f,<*>(37688) deny network-outbound /private/var/run/mDNSResponder,6
a01dd8d6,-[SOAPParser:0x7fa2304a3cb0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
e72e3179,FA||Url||taskID[2019353735] dealloc,1
93d6f1b5,<*>(37693) deny network-outbound /private/var/run/mDNSResponder,7
56ccd9ee,-[SOAPParser:0x7fcc9aeb9b50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
401fb7e7,<*>(37700) deny network-outbound /private/var/run/mDNSResponder,7
54959fd6,-[SOAPParser:0x7fd023d7dfe0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
c9d4e468,[03:23:24.301] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
97dc811a,[03:23:24.313] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,1
d881de62,FA||Url||taskID[2019353736] dealloc,1
f1365384,<*>(37707) deny network-outbound /private/var/run/mDNSResponder,7
6bfbcefb,[03:36:55.271] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
9de5b527,[03:36:55.278] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1
c894ae71,-[SOAPParser:0x7fdd9bdb2fd0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
f30de302,<*>(37712) deny network-outbound /private/var/run/mDNSResponder,5
f0427758,-[SOAPParser:0x7f8f9347dfb0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
cbf8c18d,<*>(37718) deny network-outbound /private/var/run/mDNSResponder,7
5dd2a0fd,-[SOAPParser:0x7f8f90e368f0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
938ad7e9,FA||Url||taskID[2019353737] dealloc,1
be1c3a73,<*>(37725) deny network-outbound /private/var/run/mDNSResponder,7
74430253,-[SOAPParser:0x7fa5bb4c6bc0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
be22bb38,<*>(37731) deny network-outbound /private/var/run/mDNSResponder,4
8d9d5d2c,-[SOAPParser:0x7fad96e2cb10 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
14456503,FA||Url||taskID[2019353738] dealloc,1
a62d5c26,<*>(37738) deny network-outbound /private/var/run/mDNSResponder,7
7f99c260,-[SOAPParser:0x7f9800ea2fa0 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1
